Course	Room	Teacher	Time	Students
004394	PK227	0989327	239	1047339 1054176 1063875 1100899 3072397 
001763	PK278	0027799	241	1053370 1066778 1067251 1080654 1087490 1103391 3072397 3085649 
001765	DAL100A	0271874	242	1053370 1056857 1099059 1126639 3080794 3090537 3160149 
007387	CARP21	0031522	238	1055441 1067377 3086238 3098918 
004852	PK300	3194193	242	1056012 1056270 1100338 3080198 3080592 3095625 3218455 
004292	PK337	3092832	240	1056096 1078508 1117320 
004293	PEMSTD	0017611	239	1056096 1117320 
004280	CARP17	0031577	240	1056281 1076299 1077815 1086867 1088120 1117264 3096149 3097341 3102974 
011300	PK259	0020093	239	1056600 1116377 
002367	CARP25	3208421	5	1056738 1119989 1134358 1141167 1143228 1159063 3074314 3075829 3079370 3085986 3097636 3100628 3103038 3104386 3112448 3113444 3133386 3158773 3173458 3192700 3196457 3197712 3217605 3218706 3223822 3224986 
008423	PK259	0132890	238	1056910 1081952 3102974 3221487 
005258	CARP13	0056990	239	1057004 1057592 1067182 1083431 
005734	PK232	0855349	240	1057261 3074289 3102599 
003009	PK278	0375562	242	1058223 1078648 1131189 1161482 3072477 3072594 3074570 3074891 3074930 3080473 3085513 3087449 3096962 3099774 3104731 3105854 
002403	GOCOM	1137952	6	1058242 1097648 3070090 3071136 3085810 3098754 3099590 3217652 
004872	GIL101	0989327	238	1058421 1084462 
002562	RCCON	0564741	8	1058893 1065945 1077065 1162293 3072293 3079675 3105166 3116392 3133028 3184862 3212716 3218584 3218706 3221305 3225356 
002637	TAYSEM	0827051	240	1058893 1142227 1143265 3065039 3077809 3105818 
001766	TAYSEM	1165592	126	1059654 1065646 1077815 1082799 1092187 3071094 3073507 3092985 3095924 3220362 
003454	GOA	0915760	239	1059654 1067241 1076234 1079756 1080757 1081250 1088972 1090933 1092187 1093044 1093549 1095349 1105086 1122905 1126639 1129708 1142212 1157688 1158026 1161960 1169360 3072447 3078465 3090537 3092985 
002643	RCSEM	0765372	241	1062675 1066679 3226257 
004274	EHSEM	3092832	16	1064035 1160885 1172355 3070440 3072890 3082830 3089948 3093190 3095649 3096149 3096592 3099590 3100408 3100876 3103933 3106769 3107774 3110781 3112355 3161154 3170761 3224492 3224773 
